"FYear","QuarterID","Seq_Quarter","SAMPLE_ID","Mean_Sample_Weight","Sample_Weight","MeanXSample"
1966,19661,39,60944,2.8392240046196,942.622369533707,2676.31605887151
1966,19661,39,60945,2.79175270013439,647.686626431179,1808.18088818018
1966,19661,39,60947,3.03844680121743,698.842764280009,2123.39656168054
1966,19661,39,60948,3.12586582343033,568.907579864321,1778.32876058834
1966,19661,39,60951,2.90207621010569,589.121470651455,1709.67540484006
1966,19661,39,60952,2.44534574410435,511.077260517809,1249.76060391573
1966,19661,39,60954,2.62310291430412,524.620582860824,1376.13377980615
1966,19661,39,60955,2.38934475557482,489.815674892838,1170.33851400354
1966,19661,39,60957,3.15136599048237,787.841497620592,2482.77690149223
1966,19661,39,60961,3.25209283308506,630.906009618502,2051.76491223062
1966,19661,39,60963,2.39447038187248,646.50700310557,1548.04187060943
1966,19661,39,60972,3.26383837475424,721.308280820687,2354.23364697057
1966,19661,39,60973,3.20356260667832,663.137459582412,2124.40236860587
1966,19661,39,60976,3.06281962786201,634.003662967436,1941.83886307307
1966,19662,40,60981,3.28870531256711,753.113516577868,2476.76842293573
1966,19662,40,60982,2.59109917012121,538.948627385212,1396.46934115579
1966,19662,40,60987,2.91665960620478,440.415600536922,1284.54239202846
1966,19662,40,60996,3.15691761359956,666.109616469508,2102.85318082064
1966,19662,40,60997,2.79585637910868,575.946414096388,1610.26345587615
1966,19662,40,61004,2.83274397744173,566.548795488347,1604.88768834648
1966,19662,40,61005,2.41548057763971,666.67263942856,1610.33481218349
1966,19662,40,61006,2.44216903263399,1255.27488277387,3065.59344615361
1966,19662,40,61007,2.51796641916261,405.392593485181,1020.76493697293
1966,19662,40,61009,2.52625175468192,623.984183406435,1576.34113822427
1966,19662,40,61012,2.47438880778347,633.443534792569,1567.38559285353
1966,19662,40,61013,2.15541399290261,709.131203664957,1528.47131918332
1966,19662,40,61014,3.56234931476769,1040.20599991216,3705.57713100434
1966,19662,40,61015,3.4851523697397,704.000778687419,2453.54998214105
1966,19662,40,61017,2.72064822510905,617.587147099753,1680.2373756071
1966,19663,41,61020,2.48092431965084,478.818393692612,1187.91219760815
1966,19663,41,61021,2.19858267278618,402.340629119871,884.57913574084
1966,19663,41,61022,2.4172707274432,500.375040580742,1209.54193833903
1966,19663,41,61024,2.61621233177863,499.696555369719,1307.31229030556
1966,19663,41,61026,2.48882047270552,808.866653629294,2013.12388724139
1966,19663,41,61027,2.74698905773822,538.409855316691,1479.00598113337
1966,19663,41,61028,2.47922862828624,520.638011940111,1290.78066417596
1966,19663,41,61029,2.67763218834846,538.204069858041,1441.11254135203
1966,19663,41,61030,2.44511564957763,545.260789855812,1333.22569037751
1966,19663,41,61031,2.68564631395632,542.500555419177,1456.96461698077
1966,19664,42,61426,3.52187340595184,612.80597263562,2158.22505803384
1966,19664,42,61427,2.40067418441358,672.188771635804,1613.70623111875
1966,19664,42,61428,3.28336869049298,962.027026314443,3158.68941760891
1966,19664,42,61429,3.23338312568647,863.313294558286,2791.42263880555
1966,19664,42,61431,2.07566060238432,554.201380836614,1150.33397198955
1966,19664,42,61434,3.28631251243794,936.599066044814,3077.95722988076
1966,19664,42,61435,2.70830081835555,785.407237323111,2127.11906358455
1966,19664,42,61436,2.44581444369139,731.298518663725,1788.62047959785
1966,19664,42,61437,3.14055720082274,772.577071402393,2426.32248478333
1966,19664,42,61438,3.38232883882817,676.465767765635,2288.02967479375
1966,19664,42,61439,2.86122865814835,643.776448083378,1841.99162269711
1966,19664,42,61442,2.67630604865231,923.325586785048,2471.10185278827
1966,19664,42,61445,3.18122809856912,1091.16123780921,3471.23278978811
1966,19664,42,61448,3.23062210053925,701.044995817017,2264.8114569589
1966,19664,42,61449,3.18507939818688,859.971437510457,2739.07730864371
1966,19664,42,61450,2.59259921831626,881.483734227527,2285.33404031678
1967,19671,43,61456,2.37791922210842,516.008471197526,1227.02646243137
1967,19671,43,61459,3.01815720978641,1005.04635085887,3033.38789001423
1967,19671,43,61460,2.13897621233758,464.157838077255,992.822574417288
1967,19671,43,61462,3.05936384812236,1018.76816142475,3116.78248268095
1967,19671,43,61466,2.58670821195495,566.489098418135,1465.34200286115
1967,19671,43,61471,1.49174439525065,341.609466512398,509.594007034434
1967,19671,43,61472,3.01005207930758,644.151144971822,1938.92849331079
1967,19671,43,61480,2.45121758694433,897.145636821623,2199.09916302753
1967,19671,43,61485,3.07970478199019,911.592615469097,2807.43613708713
1967,19672,44,61490,2.26942268021444,787.489670034409,1787.14691761067
1967,19672,44,61491,2.81449872121892,928.784578002243,2614.06300707516
1967,19672,44,61495,2.21749250651496,341.493846003303,757.260044533298
1967,19672,44,61496,2.64639256036256,441.947557580547,1169.56672845156
1967,19672,44,61498,2.74837533953305,552.423443246142,1518.26696839763
1967,19672,44,61501,1.98065374996098,574.389587488683,1137.666890398
1967,19672,44,61502,2.84242960598446,790.19543046368,2246.0748860636
1967,19672,44,61503,2.2160242220855,476.445207748382,1055.81412086697
1967,19672,44,61504,1.65960197256826,423.198503004906,702.341070374876
1967,19672,44,61505,2.32302387861757,662.061805406007,1537.98538307881
1967,19672,44,61506,2.12434923635167,692.537851050646,1471.19225502407
1967,19672,44,61507,2.07066164752023,631.551802493669,1307.73009584591
1967,19672,44,61509,2.43866359797882,443.836774832145,1082.36858622747
1967,19672,44,61510,1.62701308095458,398.618204833872,648.557033571343
1967,19673,45,61512,1.95329190551994,398.471548726068,778.331250706625
1967,19673,45,61515,2.99418904239678,401.221331681168,1201.3325148956
1967,19673,45,61518,2.08242621549248,508.111996580164,1058.10574208476
1967,19673,45,61519,2.05727063908286,510.203118492549,1049.62589564323
1967,19673,45,61522,2.26894516801111,469.671649778299,1065.65922031628
1967,19673,45,61524,2.776011086827,502.458006715687,1394.82899730774
1967,19673,45,61525,2.56781012204436,567.486036971803,1457.19638985503
1967,19673,45,61526,2.82828088435889,497.777435647164,1407.85440590606
1967,19673,45,61527,2.42947250027595,563.637620064021,1369.34209806652
1967,19673,45,61528,2.11709644498782,533.508304136931,1129.48853405978
1967,19673,45,61529,2.06132491901557,298.892113257257,616.113761154409
1967,19673,45,61530,2.43845826929258,502.322403474271,1224.89221860276
1967,19673,45,61531,3.21554058839597,475.900007082603,1530.27578879204
1967,19673,45,61532,2.64463280102378,528.926560204757,1398.81653045018
1967,19673,45,61534,3.008181447046,863.348075302202,2597.10766246695
1967,19674,46,61536,3.24101986695076,1147.32103290057,3718.49026140121
1967,19674,46,61537,2.53616725304695,829.326691746353,2103.31119768486
1967,19674,46,61539,2.99970816810489,512.950096745936,1538.70059503898
1967,19674,46,61541,2.28318021873642,440.65378221613,1006.09199886725
1967,19674,46,61542,2.33844994414863,498.089838103659,1164.7581540945
1967,19674,46,61543,3.16487530910597,607.656059348347,1923.15565866022
1967,19674,46,61546,2.35567488194823,504.114424736922,1187.52968798055
1967,19674,46,61549,3.12228201017527,611.967273994353,1910.73441040857
1967,19674,46,61550,2.81706017091137,653.557959651437,1841.11209751616
1967,19674,46,61551,2.33135945043652,503.573641294289,1174.01116762217
1967,19674,46,61552,2.26052135120133,470.188441049877,1062.87101008132
1967,19674,46,61555,2.80321571692557,773.687537871456,2168.81306615071
1967,19674,46,61556,2.73663584281094,558.273711933431,1527.79185017614
1967,19674,46,61557,2.41956144416008,483.912288832015,1170.8555164132
1968,19681,47,61558,2.73282767541775,521.970086004791,1426.45429677408
1968,19681,47,61559,2.76493572717575,367.736451714375,1016.76765352992
1968,19681,47,61561,2.78644453864317,897.235141443102,2500.09595975286
1968,19681,47,61565,2.19280451954388,756.517559242638,1658.89512302156
1968,19681,47,61566,2.99779506240188,746.450970538067,2237.70703380411
1968,19681,47,61567,2.04543785454629,411.133008763803,840.947019378993
1968,19681,47,61569,2.99357080515164,562.791311368509,1684.75563910578
1968,19681,47,61570,2.56102379685387,517.326806964482,1324.88626338647
1968,19681,47,61571,2.7118176530219,477.279906931854,1294.29607705045
1968,19681,47,61572,3.03865260493539,413.256754271213,1255.74371287337
1968,19681,47,61574,2.64198799569893,467.631875238711,1235.47780078685
1968,19681,47,61576,2.71019524846604,742.593498079696,2012.57337003737
1968,19681,47,61577,2.43843451530733,446.233516301241,1088.1112080359
1968,19681,47,61581,2.2692036495695,492.417191956582,1117.39488909864
1968,19681,47,61583,2.77401282195831,640.79696187237,1777.57898850589
1968,19681,47,61587,2.5075528243361,772.326269895518,1936.64891938547
1968,19681,47,61588,2.28319227257258,442.939300879081,1011.31558898582
1968,19681,47,61590,2.79629897708766,760.593321767843,2126.84632763912
1968,19681,47,61593,2.39138990982289,681.546124299524,1629.84252472878
1968,19681,47,61594,2.31725268412274,449.547020719812,1041.71404040237
1968,19681,47,61598,2.80933915160995,626.482630809018,1760.00218253538
1968,19682,48,61600,2.49583913158789,426.788491501529,1065.19541800088
1968,19682,48,61601,2.50155681080202,755.470156862209,1889.85151625632
1968,19682,48,61603,2.47765406458095,468.276618205799,1160.22746644582
1968,19682,48,61605,3.25080617034605,656.662846409901,2134.68363294631
1968,19682,48,61607,2.28583684088297,557.744189175445,1274.91221540563
1968,19682,48,61608,3.22717150939338,1039.14922602467,3353.51277623499
1968,19682,48,61610,2.61649130796755,523.298261593509,1369.20535293394
1968,19682,48,61611,3.04492707981471,962.196957221448,2929.8195711589
1968,19682,48,61614,3.2877505085788,381.379058995141,1253.87919517258
1968,19683,49,61620,3.06766643419963,901.89393165469,2766.70974134542
1968,19683,49,61621,3.35704747628944,845.975964024939,2839.98147503145
1968,19683,49,61622,2.90675454657423,502.868536557342,1461.71540496718
1968,19683,49,61623,3.49116865528453,485.272443084549,1694.16794257012
1968,19684,50,62006,3.08510934666231,456.596183306021,1408.64915276774
1968,19684,50,62010,2.8157052997845,554.693944057547,1561.8546780412
1968,19684,50,62014,1.71101709766163,256.652564649245,439.136926273564
1968,19684,50,62016,3.98526814231126,940.523281585458,3748.23747120457
1968,19684,50,62017,3.10028673022123,551.851037979379,1710.89645010628
1968,19684,50,62018,3.41402981011648,754.500588035742,2575.88749930443
1968,19684,50,62019,2.8371471855004,575.940878656581,1634.02904289515
1968,19684,50,62020,3.27596667186272,1045.03336832421,3423.49448561455
1968,19684,50,62021,3.27273551832937,585.819657780958,1917.2328013553
1968,19684,50,62022,3.50286202533751,651.532336712777,2282.2278805506
1969,19691,51,62023,3.09200734733217,745.173770707053,2304.08277406542
1969,19691,51,62024,3.49892070771907,1011.18808453081,3538.06692836363
1969,19691,51,62025,2.99136146518177,559.384593988992,1673.32151867502
1969,19691,51,62028,2.99534819853686,398.381310405403,1193.29074045358
1969,19691,51,62029,1.40959110339262,473.622610739921,667.614218464578
1969,19691,51,62031,3.05864037406209,1082.75869241798,3311.76945199631
1969,19691,51,62033,3.46414984878714,935.320459172528,3240.09022721003
1969,19691,51,62036,2.60744523375139,544.956053854041,1420.94306522568
1969,19691,51,62037,1.91366179511734,348.286446711356,666.502466828695
1969,19691,51,62038,3.79216580097064,511.942383131036,1941.37039737692
1969,19691,51,62040,3.03763947527902,686.506521413058,2085.35930948078
1969,19691,51,62043,2.73403376498816,442.913469928083,1210.94038175145
1969,19691,51,62044,1.83929164864999,472.697953703049,869.429398579959
1969,19691,51,62049,2.57100032259234,591.330074196238,1520.30981151708
1969,19691,51,62050,2.90222131306812,1015.77745957384,2948.01099250939
1969,19692,52,62053,2.54349334334372,508.698668668744,1293.87167752676
1969,19692,52,62055,1.88831924747831,345.56242228853,652.532173212659
1969,19692,52,62056,3.75934231304928,1082.69058615819,4070.20453248462
1969,19692,52,62059,1.66492928283759,392.923310749672,654.189525976625
1969,19692,52,62062,2.90973513414595,503.38417820725,1464.71462930282
1969,19692,52,62066,3.2977524643517,468.280849937941,1544.27432689156
1969,19692,52,62067,2.29395970025333,387.679189342813,889.320436979295
1969,19693,53,62078,2.42079395853369,474.475615872603,1148.60770437595
1969,19694,54,62081,2.52541016270778,570.742696771958,1441.35940671915
1969,19694,54,62084,2.33701428291725,357.563185286339,835.63027105956
1969,19694,54,62086,2.56784487078922,528.97604338258,1358.32841977034
1969,19694,54,62090,2.48685443890632,472.5023433922,1175.04455005853
1969,19694,54,62091,2.45396203348212,581.589001935262,1427.19732983989
1970,19701,55,62094,2.40964631223379,436.145982514316,1050.9575583612
1970,19701,55,62098,3.33975324466372,517.661752922877,1728.86251896249
1970,19701,55,62099,2.48807717623889,472.73466348539,1176.20032663497
1970,19701,55,62105,3.51838251250408,496.091934263075,1745.44118610552
1970,19701,55,62106,2.51285958584058,495.033338410595,1243.94926973573
1970,19701,55,62107,2.05792666544026,578.277392988714,1190.05246705275
1970,19702,56,62120,2.57123295614241,496.247960535485,1275.9691105473
1970,19702,56,62124,3.40391094209613,949.691152844822,3232.66410678038
1970,19702,56,62125,3.0835579961114,743.137477062848,2291.5075096072
1970,19703,57,62128,2.92179841372499,502.549327160698,1468.34782691669
1970,19704,58,62133,2.05029476767018,512.573691917545,1050.92715858393
1970,19704,58,62135,1.58571484854588,388.500137893741,616.050437320227
1970,19704,58,62136,3.54430684634761,524.557413259447,1859.19243111785
1970,19704,58,62138,3.96129212620296,1014.09078430796,4017.10983913409
1970,19704,58,62140,3.33488158333955,596.943803417779,1990.73689630662
1970,19704,58,62141,3.70960317936243,326.445079783894,1210.98170585355
1970,19704,58,62145,3.6553649779937,595.824491412973,2177.95597894189
1970,19704,58,62149,3.4507427344802,565.921808454754,1952.85056880914
1970,19704,58,62150,2.14213685219575,426.285233586955,913.161308413492
1971,19711,59,62151,2.46902479965811,548.1235055241,1353.33052841454
1971,19711,59,62154,2.69626876686991,493.417184337194,1330.38534316527
1971,19711,59,62156,3.39298024270372,237.50861698926,805.862044916445
1971,19711,59,62157,1.66740155226369,426.854797379503,711.738351741785
1971,19711,59,62159,2.11183009430747,304.103533580275,642.214994000067
1971,19711,59,62164,1.95725949050522,483.443094154789,946.223584153668
1971,19711,59,62168,2.84942464308526,461.606792179812,1315.31376905269
1971,19711,59,62169,1.73779001346479,477.892253702817,830.476385996936
1971,19711,59,62172,2.56994705515985,421.471317046215,1083.15897007726
1971,19712,60,62184,2.9920878645437,403.9318617134,1208.59962153521
1971,19714,61,62737,2.20853158796083,450.54044394401,995.032802104244
1971,19714,61,62741,1.60245808559508,407.024353741151,652.23946668662
1972,19721,62,62752,1.77350708378406,429.188714275742,761.169225048201
1972,19721,62,62756,1.55156741257894,432.887308109523,671.653840581754
1972,19721,62,62759,1.38916383562456,393.133365481751,546.126653904622
1972,19722,63,62768,1.40547520849409,437.102789841663,614.337134686061
1972,19722,63,62776,1.94542348203434,461.065365242138,896.967388294794
1972,19722,63,385369,2.01411338418271,112.790349514232,227.172552563261
1972,19722,63,385370,1.97463787182792,94.7826178477404,187.161346793141
1972,19723,64,62778,2.0956470682589,574.20729670294,1203.33583790839
1972,19723,64,62779,2.14095876927872,428.191753855744,916.740890350288
1972,19723,64,62782,2.21049743589629,501.782917948457,1109.18985350162
1972,19723,64,62783,2.17554126921769,426.406088766668,927.66404355759
1972,19723,64,62785,2.12170011762263,394.636221877809,837.299718376296
1972,19723,64,62786,2.13108479496768,309.007295270313,658.520748484653
1972,19724,65,62787,2.15141633572825,436.737516152834,939.604226676586
1972,19724,65,62789,2.5802983261226,717.322934662084,1850.90716759793
1972,19724,65,62791,2.65693595375175,536.701062657853,1425.98034979242
1972,19724,65,385462,2.76931084354965,166.158650612979,460.144952892101
1972,19724,65,385463,0.755779655534237,24.9407286326298,18.8496952947418
1972,19724,65,385464,0.695937799940016,60.5465885947814,42.1366596605254
1972,19724,65,385467,0.675293661094117,54.0234928875293,36.4817222971117
1972,19724,65,385468,2.65501691552811,164.611048762743,437.045118947903
1972,19724,65,385469,2.60663625001527,450.948071252642,1175.45758940161
1972,19724,65,385470,2.55192399246313,303.678955103113,774.965611533767
1973,19731,66,62796,1.81697945496688,510.571226845694,927.69742947586
1973,19731,66,62801,2.25932208284272,555.793232379308,1255.7159234091
1973,19731,66,62802,2.22901552217915,430.199995780577,958.922468236311
1973,19731,66,62803,2.11840428940791,637.63969111178,1350.77865674793
1973,19731,66,62804,1.92659794139642,599.171959774286,1154.3634642436
1973,19731,66,62808,1.88099190712896,511.629798739078,962.371510874227
1973,19731,66,62809,2.25344016921883,473.222435535954,1066.37844521229
1973,19731,66,62811,2.55295188163924,615.261403475058,1570.73275770165
1973,19731,66,62812,2.24895936891912,429.551239463552,966.043284422375
1973,19731,66,62815,1.33491375887803,492.583177025993,657.556060403851
1973,19731,66,62820,1.59438381117571,381.057730870994,607.552277224062
1973,19731,66,257541,2.10780947379129,425.77751370584,897.457877116469
1973,19731,66,257542,2.37836436589432,330.59264685931,786.269770916868
1973,19731,66,257543,0.500823006672078,50.5831236738799,25.3331920852181
1973,19731,66,257544,2.38895353069725,504.069194977121,1204.19788305632
1973,19731,66,257545,1.84368916673439,370.581522513613,683.237138450287
1973,19731,66,257546,1.88721649149375,226.46597897925,427.390330291917
1973,19731,66,257547,1.62865119292204,203.581399115255,331.563088525798
1973,19731,66,257548,2.05750262769206,290.10787050458,596.897705877322
1973,19731,66,257549,0.5207741072381,63.0136669758101,32.8158861631264
1973,19731,66,257550,0.525685005640995,53.0941855697404,27.910817240733
1973,19731,66,385490,0.431760852762283,69.5134972947275,30.0132068704602
1973,19731,66,385491,2.35392993723899,108.280777112994,254.885362873779
1973,19731,66,385493,0.709318804098106,87.9555317081651,62.3885125650487
1973,19732,67,62824,2.27858409212622,473.945491162254,1079.92465669726
1973,19732,67,62826,2.88870573859961,800.171489592091,2311.45997384847
1973,19732,67,62827,2.73091250184186,466.986037814959,1275.29800885447
1973,19732,67,62828,2.12383698668098,346.185428828999,735.241417997043
1973,19732,67,62829,2.55280429943649,906.245526299956,2313.46747588362
1973,19732,67,62831,2.31142376075628,402.187734371593,929.626285511236
1973,19732,67,62832,2.63683118552989,1212.94234534375,3198.32420245215
1973,19732,67,62833,2.21581675177823,434.300083348533,962.329399982359
1973,19732,67,62834,2.53868957309228,789.532457231699,2004.37781679204
1973,19732,67,62836,2.77959046846615,436.395703549185,1213.00133806489
1973,19732,67,62837,2.52308344290909,643.386277941817,1623.3172652699
1973,19733,68,62840,3.5046046973367,588.773589152566,2063.41868621187
1973,19733,68,62841,3.28899576261973,417.702461852706,1373.82162706938
1973,19733,68,62843,2.11110580565948,403.221208880961,851.242635033632
1973,19733,68,62844,2.07718746924341,558.763429226476,1160.65639346071
1973,19733,68,62845,1.72903759592293,580.956632230105,1004.49585872662
1973,19733,68,62846,1.99803863944305,379.62734149418,758.510096894414
1973,19733,68,62847,2.72964693692217,857.10913819356,2339.60533367805
1973,19733,68,385506,0.609600866254109,60.9600866254109,37.161321613776
1973,19733,68,385517,0.880040279411648,152.246968338215,133.983464555939
1973,19733,68,385519,2.58546627173209,204.251835466835,528.086231538874
1973,19733,68,385520,0.665828892693647,73.2411781963012,48.7660925780213
1973,19733,68,385521,2.59311666721262,256.718550054049,665.701150927811
1973,19733,68,385522,0.604350601321503,60.4350601321503,36.5239649317663
1973,19734,69,62852,2.31166174745477,446.15071725877,1031.34954668661
1973,19734,69,62855,2.46989076793164,637.231818126364,1573.8929846226
1974,19741,70,62857,2.10279046959513,471.02506518931,990.467018020506
1974,19741,70,62858,1.55764735458567,599.694231515483,934.112133280378
1974,19741,70,62860,2.26812907439028,428.676395059762,972.293395139858
1974,19741,70,62862,2.31677283965336,444.820385213445,1030.54778698665
1974,19741,70,62864,2.04494770748956,456.023338770172,932.543881179797
1974,19741,70,62867,2.26122799846418,472.596651679014,1068.64878075701
1974,19741,70,62868,1.90727638434069,408.157146248908,778.468486140433
1974,19741,70,62871,1.94814736186371,413.007240715106,804.598966429743
1974,19741,70,62875,1.54755496010107,385.341185065167,596.336662278823
1974,19742,71,62878,1.95356978647385,429.785353024247,839.615680337166
1974,19742,71,62881,1.98304904588301,424.372495818965,841.551472932791
1974,19742,71,62883,2.67788232251603,490.052465020433,1312.30283318362
1974,19742,71,62884,2.15621015980583,351.462256048351,757.826487279734
1974,19742,71,62885,2.65237190356541,586.174190687956,1554.75195397593
1974,19742,71,62887,2.2844465899626,463.742657762409,1059.39533314553
1974,19742,71,62890,2.29342795762977,736.190374399155,1688.39958678495
1974,19742,71,62892,2.45820060649286,567.844340099852,1395.875301227
1974,19742,71,62898,1.91728287979698,527.25279194417,1010.89275131972
1974,19743,72,62903,1.97443979096786,477.814429414221,943.41582213404
1974,19743,72,62904,1.98763166652356,427.340808302566,849.396122979955
1974,19743,72,62905,2.04640409814033,505.46181224066,1034.37912402272
1974,19743,72,62909,2.18715878679333,404.624375556766,884.977758349746
1974,19743,72,62911,2.5604621376947,752.775868482242,1927.45410941903
1974,19743,72,62913,2.65715080548524,552.687367540931,1468.5736838429
1974,19743,72,62914,2.7046669970943,524.705397436294,1419.15337164319
1974,19743,72,62915,2.18486178728509,325.544406305479,711.269533401254
1974,19743,72,62916,2.18177441640902,418.900687950532,913.946803986608
1974,19743,72,62917,2.43723101040425,504.50681915368,1229.59966460176
1974,19744,73,56992,3.22906493767328,387.487792520793,1251.22324460531
1974,19744,73,56993,2.26677731591829,473.756459026922,1073.900394592
1974,19744,73,56994,2.66478622001338,719.492279403612,1917.29311156076
1974,19744,73,64772,2.5963968832582,264.832482092337,687.610231090077
1974,19744,73,64773,2.87584031913611,903.01386020874,2596.92366792704
1974,19744,73,64774,2.60372347028361,408.784584834527,1064.3620178238
1974,19744,73,64775,2.11520149455117,349.008246600943,738.222764821
1974,19744,73,64776,2.47347449957362,479.854052917282,1186.90676340795
1974,19744,73,64777,2.23034076206157,475.062582319114,1059.55144187655
1974,19744,73,64778,2.5191913979381,516.43423657731,1300.99668638629
1974,19744,73,64781,2.15947916425461,220.266874753971,475.66172660668
1974,19744,73,64787,2.16362603188754,434.888832409396,940.936798778146
1974,19744,73,64791,2.50922591412201,479.262149597303,1202.57700542737
1975,19751,74,64792,2.06245387682154,457.864760654382,944.324950671597
1975,19751,74,64793,1.84200411693961,432.870967480808,797.350104203279
1975,19751,74,64794,1.86163949548426,476.57971084397,887.219612453604
1975,19751,74,64795,1.68604463091406,478.836675179594,807.340005271296
1975,19751,74,64796,2.51941715841963,445.936837040275,1123.50091881065
1975,19751,74,64799,2.31036040141618,459.761719881821,1062.21527170196
1975,19751,74,64803,2.1949352517972,463.13133812921,1016.54330027181
1975,19751,74,64805,2.13264116104715,658.986118763571,1405.3809214339
1975,19751,74,64806,2.19661721825406,485.452405234148,1066.35311198018
1975,19751,74,64807,1.7782007306945,385.869558560707,686.153530985415
1975,19751,74,64808,1.83118873479017,413.848654062579,757.83499322747
1975,19751,74,64810,1.73867800973727,462.488350590114,804.118324930691
1975,19751,74,64814,2.07599406570497,435.958753798043,905.047785776871
1975,19751,74,64817,2.41302482482664,417.453294695009,1007.32516330473
1975,19752,75,64819,3.20157187263623,384.188624716348,1230.00749467866
1975,19753,76,64826,1.72976120212869,434.170061734301,751.010527913811
1975,19753,76,64827,1.87039891886312,364.727789178309,682.186462558445
1975,19753,76,64830,2.39148889230386,423.293533937784,1012.30178459626
1975,19753,76,64831,1.91796509795965,226.319881559238,434.07363380498
1975,19753,76,64832,2.04096854414684,291.858501812998,595.674021542152
1975,19754,77,64833,2.72178072760033,410.98888986765,1118.62163969963
1975,19754,77,64834,2.30212035360978,246.326877836247,567.074119107975
1975,19754,77,64835,1.88114630493741,231.380995507301,435.2615047313
1975,19754,77,64836,3.01289681909072,271.160713718165,816.979251823828
1975,19754,77,64837,2.66754912207058,429.475408653363,1145.64674930418
1975,19754,77,64838,3.35762387914142,416.345361013536,1397.9311261088
1975,19754,77,64841,2.90077996677645,417.712315215809,1211.69151585383
1975,19754,77,64844,2.45184990905365,301.577538813599,739.422861112744
1975,19754,77,64846,2.19144564182258,238.867574958661,523.465306115886
1975,19754,77,64850,2.27741955038297,357.554869410127,814.302449929254
1975,19754,77,64861,2.59801605293951,475.43693768793,1235.19279627364
1975,19754,77,64864,2.39051921408784,282.081267262366,674.320689324934
1976,19761,78,56995,2.39839096840767,330.977953640258,793.814534752846
1976,19761,78,56996,2.22213302257563,259.989563641349,577.731394892472
1976,19761,78,56997,2.15050840826426,215.050840826426,462.468641401527
1976,19761,78,64867,2.15919321047644,259.103185257173,559.453838420108
1976,19761,78,64868,1.73545491342029,241.22823296542,418.640722155533
1976,19761,78,64869,2.39558497920116,289.86578248334,694.398114501479
1976,19761,78,64871,2.49817265068555,344.747825794606,861.239589783389
1976,19761,78,64872,2.53703611255379,286.685080718579,727.330402713433
1976,19761,78,64873,2.21909309263928,261.852984931436,581.076150148328
1976,19761,78,64875,2.43812011723464,402.289819343716,980.830901500603
1976,19761,78,64876,2.37483165373887,261.231481911276,620.38079219601
1976,19761,78,64877,2.50598352962251,275.658188258476,690.794879581323
1976,19761,78,64881,1.92915241489419,231.498289787302,446.595484787049
1976,19761,78,64885,1.81869895884896,218.243875061875,396.919908350194
1976,19761,78,64887,2.03962818807345,236.59686981652,482.56964488772
1976,19762,79,64891,2.20858411082098,265.030093298518,585.341252948508
1976,19762,79,64895,1.75555344507222,266.844123650977,468.459120572749
1976,19762,79,64897,2.43187677462845,211.573279392676,514.520144287025
1976,19762,79,64903,2.05676012441919,228.30037381053,469.559105243493
1976,19762,79,64904,2.29247938207229,298.022319669397,683.21002323945
1976,19762,79,64905,2.35743209588117,261.67496264281,616.880955622665
1976,19762,79,64906,2.64990240830626,291.489264913688,772.418105090203
1976,19762,79,64907,2.29527646447688,263.956793414841,605.853815563872
1976,19762,79,64908,2.23529578404187,257.059015164816,574.602932847869
1976,19763,80,64911,3.14149190719953,320.432174534352,1006.63508310601
1976,19763,80,64912,3.01228886949279,346.413219991671,1043.49668682607
1976,19763,80,64913,2.37074955569625,284.48994668355,674.454414700077
1976,19763,80,64914,2.27631814474988,273.158177369986,621.794915534107
1976,19764,81,56998,2.39084862327526,284.510986169756,680.222699590646
1976,19764,81,64915,2.42580005679258,291.09600681511,706.140709864188
1976,19764,81,64916,1.81512707077765,230.521137988762,418.425157949872
1976,19764,81,64918,2.13416897067947,256.100276481536,546.561263449326
1976,19764,81,64920,2.4686804044092,404.863586323108,999.478802014688
1976,19764,81,348950,1.95170684373215,138.571185904982,270.450331874834
1976,19764,81,348952,1.75147952735119,5.25443858205358,9.20304160419107
1976,19764,81,348955,1.20417472427667,7.22504834566002,8.70022059952078
1976,19764,81,348959,1.11115368396917,3.33346105190752,3.70398752819479
1977,19771,82,54852,1.7078776932448,204.945323189376,350.02154580998
1977,19771,82,56133,2.14397658941994,257.277190730392,551.59627391769
1977,19771,82,56999,1.71280994243104,721.092985763468,1235.09523543295
1977,19771,82,57000,1.57542431850853,189.050918221023,297.835414001768
1977,19771,82,57001,2.04637614909935,245.565137891922,502.518641232321
1977,19771,82,57002,2.63212911005594,315.855493206712,831.372438240463
1977,19771,82,64924,2.0273817674,243.285812088,493.233219694314
1977,19771,82,64930,2.41998443516964,408.977369543669,989.718868632303
1977,19771,82,64933,2.36588616587125,572.544452140843,1354.57499866635
1977,19771,82,64934,1.77663856499498,213.196627799397,378.77335087529
1977,19771,82,64936,1.98985805284486,240.772824394229,479.103743527058
1977,19771,82,64939,1.88517176388025,226.220611665631,426.464709519767
1977,19772,83,57003,1.92907874510138,231.489449412166,446.561376576232
1977,19772,83,57004,1.71341342120032,205.609610544038,352.294266233925
1977,19772,83,57005,1.63945753906404,175.421956679853,287.59684939615
1977,19772,83,64944,2.29194188460472,275.033026152567,630.359712288655
1977,19772,83,64947,1.75843583970128,211.012300764153,371.051592281512
1977,19772,83,64948,2.13437636278244,256.125163533893,546.667494960528
1977,19772,83,64949,2.38382304586098,286.058765503317,681.913477677349
1977,19772,83,64950,1.44755024648669,173.706029578403,251.448205932443
